epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.6520622430554143,0.748712962962963,0.39905327264467877,0.8590833333333333,0.8585852910655287,33.73081545000059
2.0,0.39378002889068037,0.8616759259259259,0.34184231162071227,0.8786666666666667,0.8777602258175892,33.022869450000144
3.0,0.32810947990417483,0.8856759259259259,0.3064552815755208,0.8943333333333333,0.8934921053698462,33.1031247840001
