epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.673217466460334,0.7367962962962963,0.43794134028752646,0.844,0.8421638417994696,25.071623089999775
2.0,0.40103570156627233,0.8561944444444445,0.3579110810756683,0.8759166666666667,0.874788405406567,25.292588106999574
3.0,0.3231484407054053,0.8852222222222222,0.319606170574824,0.8875,0.8872524338634538,25.114543742000023
