epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.6816993748611874,0.7342685185185185,0.42618943548202515,0.84725,0.8464405736621268,24.754728703000183
2.0,0.4027616320009585,0.855462962962963,0.3499105617205302,0.8776666666666667,0.8763490250998218,24.069709588000478
3.0,0.3245245600629736,0.8853981481481481,0.2984130313793818,0.8965,0.8959528630417963,24.512138136999965
