epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.667054849492179,0.7405648148148148,0.41644241102536517,0.8514166666666667,0.8504334052822011,255.8736634549996
2.0,0.4019720330238342,0.856462962962963,0.3404058709939321,0.88,0.879701318306007,255.38968669099995
3.0,0.32766484713995897,0.8843703703703704,0.31330868836243947,0.88825,0.8878200174950194,254.69441655699939
