epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.6376175331716184,0.7547685185185186,0.42986561576525373,0.8549166666666667,0.8534100175385876,33.516570927999965
2.0,0.3923887775297518,0.8619907407407408,0.3525574628512065,0.8761666666666666,0.8750158056623325,33.174775996999415
3.0,0.3276291815395708,0.8853240740740741,0.3248467964331309,0.8884166666666666,0.8879220992834242,33.37034754100023
