epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_f1,epoch_time_sec
1.0,0.6173616932233175,0.7615925925925926,0.4110387234687805,0.8573333333333333,0.8554687147129457,32.882322888999624
2.0,0.3782761907224302,0.8656944444444444,0.3481857207218806,0.8789166666666667,0.8776290095752716,33.09869060500023
3.0,0.31623247759872014,0.8876111111111111,0.3181177080869675,0.8904166666666666,0.8904042173505367,32.75496687000032
